is_x86_64,memory_mb,cpu_count,disk_count,has_raw_disk,has_qcow2_disk,needs_disk_conversion,has_virtio_bus,needs_bus_change,has_virtio_net,needs_net_change,compatibility_score,issue_count,blocker_count,warning_count,conversion_action_count,has_windows_os,has_linux_os,total_disk_size_gb_est,is_multi_disk,label
1,4436.757210898858,1.357300172828067,1,0.0,0.0,0.7241329600628003,0.1,0.4626031596321826,0.2,0.27496795846020944,54.65555061792479,3,0,3,1,1,1,54.97548149211238,0,1
1,6286.057419224918,6.129002705293512,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,76.95332636252246,0,0,1,0,0,1,28.19664130063999,1,0
1,8043.888668032401,3.81724391466106,1,0.0,0.0,0.7815664965755573,0.1,0.603910737881405,0.2,0.2526364910590823,64.186289655173,3,0,2,1,1,0,21.609790824770027,0,1
1,74582.12488760691,63.75075882541587,5,0.3,0.0,0.9562204595077862,0.2,0.47182665312285144,0.3,0.313510557494015,38.882154900045556,5,1,4,6,0,1,1407.5882889356271,1,2
1,14969.371891997496,5.244873694894611,2,0.3,0.2,0.6648434028971526,0.5,0.10471419306946678,0.4,0.37955264995978555,52.12734090202912,4,0,4,2,0,1,120.02369330630388,1,1
1,12415.006070790132,8.297762396820318,3,0.2,0.2,0.6768718934174969,0.4,0.30249570663886316,0.5,0.1614987987779469,72.2789524043943,2,0,1,1,0,1,903.8859296957577,1,1
1,6283.305670446722,6.005643378362019,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,89.75669677396696,0,0,0,0,0,1,59.119044774118706,1,0
1,4590.553590024651,6.831041325680604,1,0.7,0.2,0.0,0.9,0.0,0.9,0.0,81.17247029607613,0,0,0,0,0,1,41.25458322973401,1,0
1,54428.67640557966,4.515233858412605,6,0.0,0.0,1.0,0.0,0.8599162910050498,0.0,0.43364403972387433,24.53314640260783,5,1,5,5,1,0,1420.0086517954835,1,2
1,10591.751944945823,7.5320875189669145,2,0.0,0.0,0.8314095349403409,0.2,0.6879869543749441,0.1,0.48770740237944593,39.42844199171765,2,0,3,3,1,0,76.72229061892178,0,1
1,2763.9575332303752,2.747111689475046,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,99.73807332870511,1,0,0,0,0,1,21.147575227376052,0,0
0,251.7229563154001,1.1322837080096053,1,0.0,0.0,1.0,0.0,0.72044054880929,0.0,0.9441554110745662,42.37993686246245,5,0,5,4,1,1,27.461138353604575,1,1
1,8200.81850139875,15.231108769309646,1,0.0,0.0,0.9031479873766962,0.2,0.5935129409668813,0.1,0.4882681292996528,49.76669446767622,5,0,5,4,1,0,394.7764316945926,1,1
1,711.4165293128527,3.4029576054542074,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,85.18768042076492,0,0,0,0,0,1,10.661176110029027,0,0
1,3476.4168683272037,2.8230326844661717,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,90.4768615747369,2,0,0,0,0,1,17.739125189763953,0,0
1,108976.7238491763,30.674243000593208,8,0.3,0.0,0.9499527869768577,0.2,0.5826118529212764,0.3,0.404200801766896,28.079450245987516,4,1,3,4,1,0,5177.902473796033,1,2
1,23045.182986536936,9.717378453716648,1,0.0,0.0,0.7447405323542613,0.2,0.7147615827503773,0.1,0.5346080777790315,63.5077788845686,4,0,2,4,1,0,179.87233099891822,0,1
1,5170.372986801878,11.56905997648921,1,0.7,0.2,0.0,0.9,0.0,0.9,0.0,81.9187540969283,0,0,1,0,0,1,31.580750563562106,1,0
1,648.7425236723918,2.289453094424146,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,81.26150348685934,1,0,1,0,0,1,10.871163479793234,0,0
1,2707.804010586294,3.4183354529752146,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,88.75599062549547,0,0,1,0,0,1,28.315185221254573,0,0
1,21673.42768572969,10.79591242691299,1,0.0,0.0,0.7248412824143637,0.2,0.713859873895504,0.1,0.45278298615601154,54.49386368161569,2,0,4,2,1,0,266.72291268223773,1,1
1,4350.2139266472495,6.826642621770138,2,0.0,0.0,0.8639782790491733,0.2,0.3441390964842047,0.1,0.5983425716712649,66.40538059866532,2,0,4,3,1,0,462.9376162568675,1,1
1,38114.28333360475,11.862789814916129,4,0.0,0.0,1.0,0.0,0.9215042779521919,0.0,0.7545326632989463,26.21671958743925,6,1,3,5,1,0,2300.672992576303,1,2
1,5099.256713604125,2.632761728052589,1,0.0,0.0,0.9869494374331296,0.1,0.7546905532579957,0.2,0.2508400126665319,54.19645089754315,3,0,3,1,0,1,45.39814851889157,0,1
1,4095.6153174708966,2.0917587304134266,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,81.23085293819793,1,0,2,0,0,1,34.4907552764827,0,0
1,11787.490683528613,15.067906938651195,2,0.7,0.2,0.0,0.9,0.0,0.9,0.0,83.86768112928442,1,0,0,0,0,1,32.47924852620011,1,0
1,393.5491424295591,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,86.16297117413758,1,0,0,0,0,1,8.932458656131992,0,0
1,6404.5707679358275,9.865169937269933,2,0.0,0.0,0.714460672613751,0.2,0.6361367586008608,0.1,0.5946187061227135,66.91287395654341,4,0,2,3,1,0,150.14244296418133,0,1
1,21697.49991047781,10.84430448720741,5,0.3,0.1,0.8578368884276697,0.3,0.3953512753440547,0.2,0.4064319996472885,47.811790895008414,5,1,4,3,1,0,289.58095385943597,1,2
1,140.60880476820898,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,92.02614317536538,1,0,0,0,0,1,5.387729957601102,0,0
1,53370.56097889249,27.602774390583228,4,0.4,0.1,0.5413740666595049,0.3,0.29246054702507085,0.4,0.2182511363750519,35.95374087042266,2,0,2,5,1,1,4721.170615287103,1,1
1,3330.05388499922,2.488089682760633,1,0.0,0.0,0.8043219346887777,0.1,0.5599434780548862,0.2,0.3082420478737254,64.79077630525012,2,0,1,3,0,1,50.918268494028354,0,1
1,5661.008481362835,3.376471947407638,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,92.34808226449135,0,0,0,0,0,1,43.92775514071574,0,0
1,444.8595253735389,1.5248772180055825,2,0.0,0.0,1.0,0.0,0.8772646694133708,0.0,0.5869460875323724,32.60609218709156,6,1,2,5,1,1,19.26838122440352,1,2
1,1437.8063865890722,1.124809700065964,1,0.3,0.1,0.8607385413670086,0.2,0.3247884027917641,0.1,0.4873154270691471,58.10684542276776,2,0,2,3,1,1,30.57558014496052,0,1
1,31088.141393631267,9.452915771239946,2,0.0,0.0,0.8024806782799102,0.2,0.5165885244879436,0.1,0.2573400616214886,40.88341067183134,2,0,4,3,1,0,122.60736511419988,0,1
1,11226.777708932279,7.942409207493197,2,0.3,0.2,0.3228013619130431,0.5,0.2115294045983624,0.4,0.34372423169310895,54.713618629719875,4,0,3,1,0,1,189.00776841537788,1,1
1,6207.6988747287605,2.9734679796180865,1,0.0,0.0,0.7639492607175724,0.1,0.4467011868632034,0.2,0.3246180289906395,45.59740118479374,1,0,1,1,0,0,50.71750206472045,0,1
1,13667.032823020401,11.572789338012356,1,0.7,0.2,0.0,0.9,0.0,0.9,0.0,90.41971478429942,0,0,1,0,0,1,72.06541757498509,1,0
1,42726.32593428011,14.62274781053407,6,0.0,0.0,1.0,0.0,0.9907710056935181,0.0,0.42666071885121637,42.45552809773923,3,1,3,6,1,0,1133.7312534400153,1,2
1,16190.654879661482,4.679229587265584,3,0.2,0.2,0.5106679768716328,0.4,0.3623794843353568,0.5,0.03595219846236116,76.37817923548728,4,0,3,3,0,1,617.0839430735853,1,1
1,348.62844268076367,1.8636964590026923,2,0.0,0.0,1.0,0.0,0.8496213676227369,0.0,0.819361704408503,31.289393907067918,5,1,5,4,1,1,13.35658436948023,0,2
1,997.8898846129489,1.8964774955460035,1,0.3,0.1,0.9753440340698143,0.2,0.3461560916039695,0.1,0.4385574272200436,60.96355839842373,1,1,3,3,0,1,52.083760463574436,0,2
1,13563.930935788307,10.427579834166783,2,0.8,0.1,0.0,0.95,0.0,0.95,0.0,91.07339645234599,0,0,0,0,0,1,68.71264907927208,1,0
1,36780.557503029675,28.518294854888406,6,0.3,0.1,0.8132731608738486,0.3,0.2406402616603469,0.2,0.45214785050364725,32.060011978618675,4,1,2,4,0,1,275.5102726820902,1,2
1,2677.6567704808485,3.11879048927694,1,0.0,0.0,0.9865464540840724,0.1,0.622343243197937,0.1,0.3194509886541111,46.89069419246751,4,0,4,4,1,0,34.73402631076998,0,1
1,56598.39053970083,26.592399011528624,3,0.3,0.1,0.6512519801757057,0.3,0.265885444298518,0.2,0.25318680442572533,38.145945644931096,5,0,3,4,1,0,1232.5998755882174,1,1
1,5156.896776808064,2.6311042589347524,1,0.0,0.0,0.8414958403985165,0.1,0.5075617218245926,0.2,0.21680873997467412,52.25973046629508,1,0,3,1,0,1,37.53675458807646,0,1
1,3941.912793464567,3.379185162710643,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,87.96620735727143,2,0,0,0,0,1,21.163605880240862,0,0
1,3733.5903405385116,6.1914289107843965,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,85.40692673743149,2,0,2,0,0,1,58.77320501406642,0,0
1,11749.697312274855,5.24860685965907,3,0.3,0.2,0.7001171069665812,0.5,0.2616157639327659,0.4,0.07525933941862224,53.59971402216317,2,0,1,1,0,1,144.94677639711574,1,1
1,3570.0548757964316,3.5657017998485356,1,0.0,0.0,0.9761385935335601,0.1,0.7608010397879607,0.2,0.4856231989836306,65.26325866387826,2,0,1,2,0,1,32.0559350966873,0,1
1,4066.7843111660877,6.961967659430003,3,0.3,0.2,0.6618731927038928,0.5,0.012512550781933307,0.4,0.22825767301801791,80.94680649299292,1,0,4,2,0,1,188.1963920329328,1,1
1,34497.345694938616,31.483159005240758,3,0.3,0.1,0.7422692405628233,0.3,0.3122843096383757,0.2,0.31491113861937925,67.77075483562882,4,0,3,2,1,0,677.2682039906192,1,1
1,2231.245382520228,3.5767369782869243,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,97.91669353380324,2,0,2,0,0,1,27.40130665894295,0,0
1,27234.70982842202,12.877859612387157,4,0.2,0.2,0.6094638648251515,0.4,0.3148029146375696,0.5,0.09267610487849084,63.63523670211444,4,0,3,4,0,1,706.4541650502792,1,1
1,28092.710558391063,6.05911931127329,3,0.0,0.0,0.8171019742035862,0.2,0.7548324858045581,0.1,0.2902215986414497,41.62231518570218,4,0,4,5,1,0,300.7116993720928,0,1
1,2727.9471351485627,1.3931116760966449,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,86.86352774064662,0,0,0,0,0,1,13.817544393518673,0,0
1,4081.9475980020666,2.161230305804744,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,98.11590335469269,0,0,1,0,0,1,16.571998489371367,0,0
1,1718.871242819988,3.382842152088023,1,0.3,0.1,0.9118672065192764,0.2,0.38458891252235167,0.1,0.49288650902415454,44.394858983886344,2,0,1,1,0,1,50.52009704294917,0,1
1,25434.505623132492,9.215228424615901,5,0.2,0.2,0.7722832046753336,0.4,0.39484998635899105,0.5,0.16932087765317996,76.60009269956625,3,0,1,4,0,1,307.3373401294216,1,1
1,6951.961411284041,6.719678367307411,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,81.3109494728983,0,0,1,0,0,1,22.687883924108526,1,0
1,33831.290355031495,14.71213184013882,6,0.0,0.0,1.0,0.0,0.9447312523298411,0.0,0.601615203051503,37.08631858552626,3,1,3,6,1,0,2257.5846991661097,1,2
0,387.5872546422719,1.2327722835752168,2,0.0,0.0,1.0,0.0,0.8378954818139925,0.0,0.7073450770828932,14.963875044387294,4,0,2,4,0,1,23.459790923401435,0,2
1,27675.597416955807,7.785117484884797,2,0.0,0.0,0.9058699840289343,0.2,0.3170977249605944,0.1,0.5275331596856472,42.00931541512986,4,0,2,4,1,0,233.12583988333526,1,1
1,10043.657033477753,15.359664726579432,5,0.2,0.2,0.5123749753368876,0.4,0.32582858344284454,0.5,0.02221694534911095,64.45270727368029,4,0,3,2,0,1,161.7408864056311,1,1
1,189.48924423090185,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,85.11595401010524,0,0,1,0,0,1,6.037292610166454,0,0
1,19092.2579001255,22.249685406934894,6,0.3,0.1,0.9044636536088957,0.3,0.42626682201465027,0.2,0.3026215263525671,31.306201383768105,5,0,3,4,0,0,1861.40151090179,1,1
1,348.58387228528267,1.6697689023896012,2,0.0,0.0,1.0,0.0,0.8680270072413948,0.0,0.7564894209571709,39.54648214247301,6,1,5,5,1,1,11.641961637570931,1,2
1,10667.199184971272,5.497985542251682,3,0.0,0.0,0.7381159750714011,0.2,0.5512658421285375,0.1,0.4245102059424849,46.821451652275485,2,0,3,3,1,0,395.74243220237764,1,1
1,51821.09458543537,17.59044106473744,5,0.3,0.1,0.9760869187281407,0.3,0.6792869215646791,0.2,0.38993254940972355,65.3518393630591,2,0,3,2,1,0,741.137471447016,1,1
1,2969.4588363870907,6.703474283523402,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,83.43964332213142,1,0,0,0,0,1,25.307281862433978,1,0
1,2543.2462997925513,3.072902512084466,1,0.0,0.0,0.8803704677187585,0.1,0.8755439105742631,0.1,0.5429328363682515,33.95973152967479,3,0,4,2,1,0,50.14490010097385,0,1
1,7172.9067687809875,14.660216524570503,1,0.7,0.2,0.0,0.9,0.0,0.9,0.0,83.75290054917669,0,0,1,0,0,1,74.3829031880264,1,0
1,8531.617251159307,5.747825092772278,2,0.7,0.2,0.0,0.9,0.0,0.9,0.0,84.663767696878,0,0,0,0,0,1,55.54046078557687,1,0
1,6186.204113160232,7.79261554202645,2,0.7,0.2,0.0,0.9,0.0,0.9,0.0,92.01960845357364,1,0,0,0,0,1,53.90312723069761,1,0
1,19775.767740116575,15.960423790755636,2,0.0,0.0,0.7533395015695746,0.2,0.32561977057321234,0.1,0.4731846374168259,43.78776584102709,3,0,2,5,1,0,298.8267191019132,0,1
1,10384.577692534513,5.610099551027829,3,0.0,0.0,0.9013270523487756,0.2,0.778956275445074,0.1,0.507854786716565,56.140629880131236,5,0,3,5,1,0,68.67708443834579,0,1
1,57191.581191413956,11.62120644981432,4,0.0,0.0,1.0,0.0,0.8753586819707633,0.0,0.5089538317053158,40.801552418853774,3,1,4,5,1,0,2943.4478168588244,1,2
0,706.6680273175391,1.2312369373910363,1,0.0,0.0,1.0,0.0,0.8227209165917482,0.0,0.973761490275619,11.650789894984875,6,1,4,4,1,0,16.796074370940342,0,2
1,8027.875634826335,1.907579623614138,1,0.0,0.0,0.9080541770724908,0.1,0.40356511366869957,0.2,0.25658945303479636,60.678231473848435,1,0,2,1,0,1,38.15263654897482,0,1
1,5363.152668029305,2.3138346324999266,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,84.43534302299648,1,0,0,0,0,1,46.828781028281924,0,0
1,8606.421895137799,5.819327655165712,3,0.2,0.2,0.4958976691753034,0.4,0.14000723600972892,0.5,0.20757300798586856,50.87119706627658,2,0,1,1,0,1,428.6952596205868,1,1
1,37040.07675650157,6.164811232714326,6,0.3,0.1,0.5140026597362293,0.3,0.665894271525587,0.2,0.30919492327668385,31.72892605671116,5,1,2,2,0,0,1230.0381127432124,1,2
1,4960.650548667467,3.782901158443221,1,0.0,0.0,0.763447223082505,0.1,0.6218767011389099,0.2,0.23775160715410076,53.416608556070926,2,0,2,3,0,1,36.005818691382366,0,1
1,5066.348309442565,3.8209052513093646,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,92.13212559662738,1,0,0,0,0,1,59.73680438330271,0,0
1,13690.290375722083,3.354384610778347,2,0.3,0.2,0.3349720050693156,0.5,0.2095525431433533,0.4,0.23320259320182052,55.147446659262016,3,0,2,1,0,1,184.53456219308714,1,1
1,1288.5963304565855,3.4815601427359653,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,93.41160101653871,1,0,0,0,0,1,27.908918971493286,0,0
1,2267.1836141191106,5.081132461474901,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,82.07741486896472,0,0,1,0,0,1,58.03645952591328,0,0
1,52873.50546874743,9.97744619711035,5,0.0,0.0,1.0,0.0,0.9644543080520334,0.0,0.411597097999592,39.26821538266415,3,1,5,6,1,0,1712.0564557749694,1,2
1,24472.25127567297,15.779313127984171,1,0.8,0.1,0.0,0.95,0.0,0.95,0.0,98.8381415327924,0,0,1,0,0,1,99.96213470304815,1,0
1,125013.03445326326,14.364470633454268,5,0.3,0.0,0.8386556799733816,0.2,0.5589018045496302,0.3,0.2493874287932196,33.571951892958765,3,1,3,3,1,0,3667.841695050649,1,2
1,21197.375866795628,9.392390459501808,4,0.2,0.2,0.4502859631138705,0.4,0.29014414298225966,0.5,0.2253071577415242,61.329797326619634,3,0,2,1,0,1,807.5039030228191,1,2
1,3604.2496090286886,6.4957421632955015,4,0.3,0.2,0.7024940280299612,0.5,0.4631846685495897,0.4,0.033958021780121465,59.49270967493948,3,0,3,4,0,1,129.5383907767254,1,1
1,6078.609610337297,5.1280045143004065,3,0.3,0.2,0.30528356138722146,0.5,0.3367582637360545,0.4,0.16947607146419885,67.87983277373293,2,0,3,3,0,1,196.66451836023816,1,2
1,1529.5599603973194,1.7289927785824895,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,84.97098621502359,0,0,2,0,0,1,37.38576069893162,0,0
1,19663.460620848287,10.916585610316725,2,0.0,0.0,0.8302229182590759,0.2,0.3959877529296189,0.1,0.39528774367969544,49.04251896989651,4,0,2,4,1,0,101.63939335460853,0,1
1,5338.163541797874,3.573402811847772,1,0.0,0.0,0.7174453361699203,0.1,0.6106062466086521,0.2,0.3618279543728709,65.8210609762645,1,0,2,2,1,1,36.23518675348896,0,1
1,69698.03882343655,31.15327919524784,6,0.4,0.1,0.5590427276630354,0.3,0.33954483870810925,0.4,0.34897540929608767,61.242966836741815,4,1,4,2,1,1,4887.234513443004,1,2
1,128673.30591352611,26.204347165543158,6,0.4,0.1,0.5069383707414872,0.3,0.5975990933654685,0.4,0.2630620713191713,46.57707644196134,4,1,4,4,0,1,4773.165791007057,1,2
1,16902.900587909753,13.14210750517556,3,0.3,0.1,0.5983432170634306,0.3,0.5789231464662354,0.2,0.35647985329285925,66.94410671911672,4,0,3,2,1,0,431.07031735861995,1,1
1,1758.1518235435954,3.809430360122942,1,0.3,0.1,0.6587080668581926,0.2,0.3622049456316147,0.1,0.329531456877553,54.53418410833131,2,0,2,3,1,1,21.663295095852163,0,1
1,21950.065760790858,5.850672869435678,3,0.8,0.1,0.0,0.95,0.0,0.95,0.0,87.66209411961223,0,0,1,0,0,1,89.36195318600969,1,0
1,21375.31343149856,12.905111110698932,3,0.2,0.2,0.560683813365336,0.4,0.2921588352809281,0.5,0.2922899186563895,60.33100664954762,1,0,2,2,0,1,727.8713405493978,1,1
1,32399.471157821386,13.42722150907627,4,0.0,0.0,1.0,0.0,0.6260687983588827,0.0,0.785274155811956,28.72475270035394,5,1,3,4,1,0,2218.3593134982466,1,2
1,2203.831032523932,3.2072038404424754,1,0.0,0.0,0.9862449518357796,0.1,0.8401451150631403,0.1,0.32706941466319334,54.83474696847671,3,0,4,3,1,0,30.372482675082704,0,1
1,14064.089998950747,2.1298359496709827,2,0.3,0.2,0.49047288133690353,0.5,0.20376719007682254,0.4,0.1940440558872691,73.41538586553385,2,0,4,3,0,1,181.57965448740939,1,2
1,18679.445130617318,19.30107182801954,6,0.4,0.1,0.8904925026803898,0.3,0.3952623824349236,0.4,0.11729280867921804,62.804171567224415,2,1,3,3,1,1,278.4639931337248,1,2
1,16923.941298206228,8.058518919876814,4,0.2,0.2,0.5574653656222563,0.4,0.20906719610725763,0.5,0.0010136540425236817,71.5949093524986,4,0,3,3,0,1,250.3662907167984,1,1
1,88437.49223088178,16.618679376988474,4,0.4,0.1,0.6954575588395033,0.3,0.4576821927362769,0.4,0.3754575319689203,43.34675359927995,3,1,4,4,1,0,4458.28159373189,1,2
1,1000.8052482742976,1.2472133037521334,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,96.86219913152806,0,0,2,0,0,1,23.538033861138004,0,0
1,1951.496315127958,1.5604025231351066,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,92.48800974944326,0,0,0,0,0,1,11.215585763190099,0,0
1,3772.4954288241074,3.440648554652803,1,0.0,0.0,0.9659915837910638,0.1,0.580203809420355,0.1,0.655555175862593,38.05483626619907,2,0,2,4,1,0,57.07567617048879,0,1
1,12903.749077002973,4.390940588706094,2,0.7,0.2,0.0,0.9,0.0,0.9,0.0,96.16095943282555,0,0,1,0,0,1,45.96591632489219,0,0
1,237.7923491310898,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,88.49500734713494,0,0,0,0,0,1,12.94224323569091,0,0
1,3323.5542772964955,2.3057776912895926,1,0.0,0.0,0.9689580720579123,0.1,0.5783100445652545,0.1,0.6729128576283123,36.2642822855537,4,0,3,4,1,0,39.533562257605915,0,1
1,626.9063457005761,1.882952455847497,2,0.0,0.0,1.0,0.0,0.5103744368701895,0.0,0.5517230583464674,23.90257124646965,3,0,3,4,1,1,24.778992177251705,0,2
1,24435.651447840362,15.090618749470227,2,0.0,0.0,0.7491128957527151,0.2,0.33829317193080743,0.1,0.4655984069838431,66.92209642373527,3,0,2,4,1,0,444.9369500125289,0,1
1,4455.338229081688,2.0961836158692693,1,0.0,0.0,0.8628392138369355,0.1,0.7828339269776876,0.2,0.46962216352579345,54.10990264914302,2,0,2,2,0,1,33.63053957395549,0,1
0,1041.115245968907,2.076738972994092,1,0.3,0.1,0.7831024117535726,0.2,0.3951696648979934,0.1,0.6954626219656049,45.03479813528662,2,1,2,1,0,0,55.98108513205044,0,2
1,54162.049981986,8.524436298211032,6,0.0,0.0,1.0,0.0,0.9157631809357559,0.0,0.7002389450029285,44.27350709182379,5,1,3,6,1,0,4059.000244336786,1,2
1,2516.2568792895418,5.91634063733404,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,85.1715584373743,0,0,1,0,0,1,41.86006855591532,1,0
1,21472.19115066429,4.9621498839868785,1,0.0,0.0,0.7283398353814698,0.2,0.3953752015616906,0.1,0.20286977534018155,41.34595785196318,3,0,3,4,1,0,462.8675171440568,1,1
1,33964.54439186141,13.019569522807208,5,0.0,0.0,1.0,0.0,0.756015311061722,0.0,0.7239014869742656,30.18995834580453,5,1,3,6,1,0,4502.239505370733,1,2
1,6191.139085405824,10.250880071076782,2,0.0,0.0,0.8988409259127207,0.2,0.7221667745996688,0.1,0.5063409216148037,48.269876052040736,3,0,2,3,1,0,174.32648620273767,1,1
1,6499.084840456674,2.395521089969915,1,0.0,0.0,0.7259527806819243,0.1,0.4227791794793793,0.2,0.31229766938385617,53.91465156302989,2,0,1,1,1,1,53.92378655204486,0,1
1,178.08875054080505,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,96.96348328801783,0,0,0,0,0,1,19.766240512715996,0,0
1,15526.60851951742,13.465290836505158,2,0.7,0.2,0.0,0.9,0.0,0.9,0.0,81.67840854598445,0,0,1,0,0,1,37.58414241833385,1,0
1,8141.607342361188,1.8618994001102944,1,0.0,0.0,0.9091943620890188,0.1,0.6388392062441511,0.2,0.3466808350628934,59.97305931436124,2,0,1,1,1,1,29.696883800242958,0,1
1,7701.269609800214,6.600034912016923,4,0.3,0.2,0.3313607954506942,0.5,0.17443336089758865,0.4,0.3218948259067762,82.15533122668407,4,0,3,3,0,1,185.23605490069482,1,2
1,212.25560520585105,1.0,1,0.5,0.3,0.0,0.9,0.0,0.9,0.0,96.9706987425523,0,0,1,0,0,1,13.870008688411225,0,0
1,4686.252140087776,7.726132071949067,3,0.3,0.2,0.5265867059469411,0.5,0.4369536193925835,0.4,0.22822114197998888,80.74174620606556,1,0,2,4,0,1,132.09234011174723,1,1
1,1679.9712095199925,3.2539218869565296,1,0.3,0.1,0.9711305868292806,0.2,0.4593025636628046,0.1,0.3825546968992723,47.03650559791543,2,1,1,1,0,0,10.636947166860752,0,2
1,2450.212979595137,4.282273622230839,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,88.20772880542688,0,0,0,0,0,1,25.181064396014094,1,0
1,52578.9104948749,27.11331746743403,5,0.3,0.0,0.6449761646811942,0.2,0.3338182890449631,0.3,0.11769770760712334,28.395695986236056,6,1,5,3,1,0,5853.994256377214,1,2
1,59310.323904137986,27.75503408798952,5,0.3,0.0,0.9921836683418309,0.2,0.5152460501978086,0.3,0.2820733389337047,26.552873067543807,4,1,4,6,1,1,7445.220876478211,1,2
0,1346.8450247920487,3.6286698793949226,1,0.3,0.1,0.9418887291042932,0.2,0.34339933802817535,0.1,0.47134011352526023,43.58887824794998,1,0,1,2,1,0,41.671517005591085,0,1
1,7852.842365533914,7.396143173896185,2,0.3,0.2,0.4022551852779774,0.5,0.20787452626608294,0.4,0.21624675374983973,70.20572463664118,3,0,2,3,0,1,83.4829916278076,1,2
1,9109.143476020783,13.225083718376501,5,0.2,0.2,0.49601536750565994,0.4,0.3916413134379505,0.5,0.07557247961022645,61.85877493852015,4,0,4,1,0,1,424.63288261542885,1,1
0,1326.2611912331752,3.151925237000525,1,0.3,0.1,0.723684238995936,0.2,0.6494376773166494,0.1,0.506810344887524,30.77013076311243,1,0,3,2,1,1,19.88838138087592,0,1
1,30218.63289249112,13.757043569365836,3,0.8,0.1,0.0,0.95,0.0,0.95,0.0,89.53278264999125,0,0,1,0,0,1,52.44653083559949,1,0
1,525.0697827802798,3.2791349810169024,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,95.22895164254243,1,0,2,0,0,1,13.537189354608525,0,0
1,30007.60091695781,4.481306768812948,3,0.0,0.0,0.7807699535722948,0.2,0.626771073353267,0.1,0.3163902022995462,55.53634169111422,4,0,3,4,1,0,292.3712309156824,0,1
1,386.51625035005975,3.8161324492510813,1,0.3,0.1,0.7293777659947271,0.2,0.6753665102496247,0.1,0.342959369476453,62.99610377678139,2,0,3,1,0,0,49.65553375141104,0,1
1,5205.531809186452,2.2060603061193103,1,0.6,0.2,0.0,0.9,0.0,0.9,0.0,90.15624063784232,0,0,1,0,0,1,36.069808216999135,0,0
1,39772.423977831466,59.638744413828206,4,0.3,0.0,0.7083789899329104,0.2,0.6021846852392985,0.3,0.329826761464019,16.21048264526454,6,1,4,4,1,0,5309.3914777246055,1,2
1,22934.099992244857,25.028922923053038,5,0.3,0.1,0.9745919422363841,0.3,0.3743406444924833,0.2,0.17189876053530342,51.60006252461541,4,1,3,4,0,0,1353.7483834198476,1,2
1,854.8582937251285,1.1137508322209,1,0.7,0.3,0.0,0.8,0.0,0.8,0.0,89.13632652412639,1,0,0,0,0,1,21.52480549277445,0,0
1,7189.934768025527,2.9951443371476802,1,0.0,0.0,0.7800411346276753,0.1,0.4468165930753774,0.2,0.20481764680403414,43.210320178132626,1,0,1,2,1,1,46.276164238390265,0,1
1,77392.12347448835,12.673318481316432,5,0.3,0.0,0.6386758865350972,0.2,0.3905842415032219,0.3,0.45908209058903215,39.49229366089571,3,0,5,4,1,0,1571.0042378686144,1,1
1,6550.599291625112,4.359702019956746,2,0.6,0.2,0.0,0.9,0.0,0.9,0.0,83.72974698615414,0,0,0,0,0,1,33.66192467692706,1,0
1,17243.51037585736,6.397851044096369,3,0.8,0.1,0.0,0.95,0.0,0.95,0.0,95.36276763199074,0,0,1,0,0,1,55.62093742881058,1,0
1,3800.349388762486,4.963849929831596,3,0.3,0.2,0.7104218317893443,0.5,0.0890662984983499,0.4,0.27985386680054397,50.95797422467957,3,0,4,3,0,1,67.90212259993879,1,1
1,784.225961088101,1.3443713904045342,2,0.0,0.0,1.0,0.0,0.8576766062501028,0.0,0.6864049946016028,37.187034699625585,5,1,4,4,0,1,6.713149689924704,1,2
